,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
271,Null,VEH_608,2,O_144,2023-05-01 07:31, , ,2023-05-01 07:31,Null,
272,20230501B468351_001,VEH_608,3,D_37,2023-05-01 09:35,0,60,2023-05-01 10:35,Yes,
273,M18385449,VEH_608,4,D_323,2023-05-01 11:06,0,60,2023-05-01 12:06,Yes,
274,Null,VEH_399,1,O_352,2023-05-01 03:59,120.21937375543354, ,2023-05-01 06:00,Null,4
275,Null,VEH_399,2,O_144,2023-05-01 05:15, , ,2023-05-01 07:15,Null,
276,MF2305036210375,VEH_399,3,D_1504,2023-05-01 08:28,0,60,2023-05-01 09:28,Yes,
277,M18436677,VEH_399,4,D_1093,2023-05-01 11:42,0,60,2023-05-01 12:42,Yes,
278,Null,VEH_97,1,O_11,2023-05-01 06:00,0.0, ,2023-05-01 06:00,Null,4
279,Null,VEH_97,2,O_349,2023-05-01 07:41, , ,2023-05-01 07:41,Null,
280,20230501B468203_001,VEH_97,3,D_37,2023-05-01 09:39,0,60,2023-05-01 10:39,Yes,
281,M18385556,VEH_97,4,D_329,2023-05-01 11:00,0,60,2023-05-01 12:00,Yes,
282,Null,VEH_1023,1,O_673,2023-05-01 06:00,0.0, ,2023-05-01 06:00,Null,4
283,Null,VEH_1023,2,O_580,2023-05-01 07:57, , ,2023-05-01 07:57,Null,
284,M18434616,VEH_1023,3,D_359,2023-05-01 10:00,0,60,2023-05-01 11:00,Yes,
285,PND000304,VEH_1023,4,D_2902,2023-05-01 13:07,0,60,2023-05-01 14:07,Yes,
286,Null,VEH_397,1,O_179,2023-05-01 06:00,0.0, ,2023-05-01 06:00,Null,4
287,Null,VEH_397,2,O_11,2023-05-01 07:14, , ,2023-05-01 07:14,Null,
288,20230501B468136_001,VEH_397,3,D_37,2023-05-01 07:14,0,60,2023-05-01 08:14,Yes,
289,MF2304286183315,VEH_397,4,D_1182,2023-05-01 09:03,0,60,2023-05-01 10:03,Yes,
290,Null,VEH_1024,1,O_673,2023-05-01 06:00,0.0, ,2023-05-01 06:00,Null,4
291,Null,VEH_1024,2,O_349,2023-05-01 08:20, , ,2023-05-01 08:20,Null,
292,M18386876,VEH_1024,3,D_425,2023-05-01 11:00,0,60,2023-05-01 12:00,Yes,
293,M18386689,VEH_1024,4,D_295,2023-05-01 14:36,0,60,2023-05-01 15:36,Yes,
294,Null,VEH_201,1,O_9,2023-05-01 08:13,226.80750304426448, ,2023-05-01 12:00,Null,1
295,20230501B467742_001,VEH_201,2,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
296,20230501B467773_001,VEH_201,3,D_108,2023-05-01 15:57,0,60,2023-05-01 16:57,Yes,
297,Null,VEH_696,1,O_9,2023-05-01 09:19,160.0615867473698, ,2023-05-01 12:00,Null,1
298,M18385275,VEH_696,2,D_282,2023-05-01 13:18,0,60,2023-05-01 14:18,Yes,
299,M18385276,VEH_696,3,D_282,2023-05-01 13:18,0,60,2023-05-01 14:18,Yes,
300,Null,VEH_675,1,O_11,2023-05-01 07:20,279.0079664681443, ,2023-05-01 12:00,Null,1
301,20230501B467182_002,VEH_675,2,D_119,2023-05-01 12:57,0,60,2023-05-01 13:57,Yes,
302,20230501B467456_001,VEH_675,3,D_119,2023-05-01 12:57,0,60,2023-05-01 13:57,Yes,
303,Null,VEH_697,1,O_50,2023-05-01 09:16,163.2923917569932, ,2023-05-01 12:00,Null,1
304,MF2305116279522,VEH_697,2,D_1271,2023-05-01 15:49,0,60,2023-05-01 16:49,Yes,
305,MF2305116279511,VEH_697,3,D_1271,2023-05-01 15:49,0,60,2023-05-01 16:49,Yes,
306,Null,VEH_313,1,O_62,2023-05-01 04:10,469.4825129530108, ,2023-05-01 12:00,Null,1
307,M18385509,VEH_313,2,D_267,2023-05-01 13:07,0,60,2023-05-01 14:07,Yes,
308,M18384920,VEH_313,3,D_267,2023-05-01 13:07,0,60,2023-05-01 14:07,Yes,
309,Null,VEH_616,1,O_62,2023-05-01 06:26,333.6711343152729, ,2023-05-01 12:00,Null,1
310,M18385538,VEH_616,2,D_359,2023-05-01 12:47,0,60,2023-05-01 13:47,Yes,
311,M18385537,VEH_616,3,D_359,2023-05-01 12:47,0,60,2023-05-01 13:47,Yes,
312,Null,VEH_776,1,O_144,2023-05-01 09:35,144.43545670299034, ,2023-05-01 12:00,Null,1
313,20230501B468247_001,VEH_776,2,D_108,2023-05-01 13:51,0,60,2023-05-01 14:51,Yes,
314,20230501B468323_001,VEH_776,3,D_108,2023-05-01 13:51,0,60,2023-05-01 14:51,Yes,
315,Null,VEH_1022,1,O_179,2023-05-01 09:02,177.75400785343118, ,2023-05-01 12:00,Null,1
316,20230501B468061_001,VEH_1022,2,D_108,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
317,20230501B468063_001,VEH_1022,3,D_108,2023-05-01 13:28,0,60,2023-05-01 14:28,Yes,
318,Null,VEH_849,1,O_243,2023-05-01 05:55,364.9656114578303, ,2023-05-01 12:00,Null,1
319,N_20230501842171,VEH_849,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
320,20230501B467679_001,VEH_849,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
321,Null,VEH_1018,1,O_243,2023-05-01 07:04,295.91652141685887, ,2023-05-01 12:00,Null,1
322,20230501B467712_001,VEH_1018,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
323,20230501B467710_001,VEH_1018,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
324,Null,VEH_173,1,O_243,2023-05-01 07:12,287.09833204416475, ,2023-05-01 12:00,Null,1
325,20230501B467722_001,VEH_173,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
326,20230501B468096_001,VEH_173,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
327,Null,VEH_174,1,O_243,2023-05-01 10:24,95.24025258237975, ,2023-05-01 12:00,Null,1
328,20230501B468111_001,VEH_174,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
329,20230501B468094_001,VEH_174,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
330,Null,VEH_397,1,O_243,2023-05-01 11:58,1.9778440339850931, ,2023-05-01 12:00,Null,1
331,20230501B467753_001,VEH_397,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
332,20230501B468209_001,VEH_397,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
333,Null,VEH_473,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
334,20230501B468016_001,VEH_473,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
335,20230501B468036_001,VEH_473,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
336,Null,VEH_472,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
337,20230501B468047_001,VEH_472,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
338,20230501B467751_001,VEH_472,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
339,Null,VEH_471,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
340,20230501B467714_001,VEH_471,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
341,20230501B467711_001,VEH_471,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
342,Null,VEH_470,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
343,20230501B468048_001,VEH_470,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
344,N_20230501842175,VEH_470,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
345,Null,VEH_468,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
346,N_20230501858602,VEH_468,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
347,20230501B468017_001,VEH_468,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
348,Null,VEH_467,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
349,20230501B468208_001,VEH_467,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
350,20230501B467749_001,VEH_467,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
351,Null,VEH_466,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
352,20230501B468040_001,VEH_466,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
353,20230501B468280_001,VEH_466,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
354,20230501B467766_001,VEH_466,4,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
355,Null,VEH_465,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
356,20230501B467473_004,VEH_465,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
357,20230501B467936_001,VEH_465,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
358,20230501B468257_001,VEH_465,4,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
359,20230501B468112_001,VEH_465,5,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
360,Null,VEH_464,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
361,20230501B468049_001,VEH_464,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
362,20230501B468015_001,VEH_464,3,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
363,20230501B467473_003,VEH_464,4,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
364,20230501B468095_001,VEH_464,5,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
365,Null,VEH_463,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
366,20230501B467765_001,VEH_463,2,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
367,20230501B468113_001,VEH_463,3,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
368,Null,VEH_326,1,O_323,2023-05-01 10:59,60.40929392538828, ,2023-05-01 12:00,Null,1
369,20230501B467734_001,VEH_326,2,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
370,20230501B467905_001,VEH_326,3,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
371,Null,VEH_401,1,O_326,2023-05-01 09:09,170.17663115169, ,2023-05-01 12:00,Null,1
372,MF2305126290569,VEH_401,2,D_1397,2023-05-01 13:24,0,60,2023-05-01 14:24,Yes,
373,MF2305126290613,VEH_401,3,D_1397,2023-05-01 13:24,0,60,2023-05-01 14:24,Yes,
374,Null,VEH_613,1,O_376,2023-05-01 10:52,67.39347313127666, ,2023-05-01 12:00,Null,1
375,20230501B468024_001,VEH_613,2,D_108,2023-05-01 15:09,0,60,2023-05-01 16:09,Yes,
376,20230501B468025_001,VEH_613,3,D_108,2023-05-01 15:09,0,60,2023-05-01 16:09,Yes,
377,Null,VEH_314,1,O_603,2023-05-01 05:16,403.2418109935665, ,2023-05-01 12:00,Null,1
378,20230501B468360_001,VEH_314,2,D_115,2023-05-01 12:58,0,60,2023-05-01 13:58,Yes,
379,20230501B467163_004,VEH_314,3,D_115,2023-05-01 12:58,0,60,2023-05-01 13:58,Yes,
380,Null,VEH_93,1,O_629,2023-05-01 03:48,491.3702535916265, ,2023-05-01 12:00,Null,1
381,20230501B468043_001,VEH_93,2,D_108,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
382,20230501B467996_001,VEH_93,3,D_108,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
383,Null,VEH_947,1,O_673,2023-05-01 06:17,342.60755785134427, ,2023-05-01 12:00,Null,1
384,20230501B468013_001,VEH_947,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
385,20230501B467979_001,VEH_947,3,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
386,Null,VEH_925,1,O_673,2023-05-01 06:18,341.1837629346659, ,2023-05-01 12:00,Null,1
387,20230501B467853_001,VEH_925,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
388,20230501B467924_001,VEH_925,3,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
389,Null,VEH_617,1,O_673,2023-05-01 06:27,332.3621367292188, ,2023-05-01 12:00,Null,1
390,20230501B467928_001,VEH_617,2,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
391,20230501B467961_001,VEH_617,3,D_37,2023-05-01 12:56,0,60,2023-05-01 13:56,Yes,
392,Null,VEH_45,1,O_673,2023-05-01 08:37,202.63938895115905, ,2023-05-01 12:00,Null,1
393,20230501B467868_001,VEH_45,2,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
394,20230501B467837_001,VEH_45,3,D_108,2023-05-01 13:25,0,60,2023-05-01 14:25,Yes,
395,Null,VEH_398,1,O_673,2023-05-01 09:41,138.99661130729112, ,2023-05-01 12:00,Null,1
396,M18385111,VEH_398,2,D_279,2023-05-01 13:34,0,60,2023-05-01 14:34,Yes,
397,M18385115,VEH_398,3,D_279,2023-05-01 13:34,0,60,2023-05-01 14:34,Yes,
398,Null,VEH_96,1,O_673,2023-05-01 10:11,108.27499776821855, ,2023-05-01 12:00,Null,1
399,M18385650,VEH_96,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
400,M18385647,VEH_96,3,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
401,Null,VEH_701,1,O_673,2023-05-01 11:53,6.729002002746256, ,2023-05-01 12:00,Null,1
402,M18385409,VEH_701,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
403,M18386474,VEH_701,3,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
404,M18385024,VEH_701,4,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
405,Null,VEH_1025,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
406,M18385410,VEH_1025,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
407,M18385651,VEH_1025,3,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
408,Null,VEH_1026,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
409,M18386962,VEH_1026,2,D_362,2023-05-01 12:20,0,60,2023-05-01 13:20,Yes,
410,M18386782,VEH_1026,3,D_362,2023-05-01 12:20,0,60,2023-05-01 13:20,Yes,
411,Null,VEH_1126,1,O_770,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,1
412,MF2305306378259,VEH_1126,2,D_1728,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
413,MF2305306378257,VEH_1126,3,D_1728,2023-05-01 13:11,0,60,2023-05-01 14:11,Yes,
414,Null,VEH_43,1,O_45,2023-05-01 09:21,158.02311160058264, ,2023-05-01 12:00,Null,2
415,20230501B467782_001,VEH_43,2,D_108,2023-05-01 15:16,0,60,2023-05-01 16:16,Yes,
416,Null,VEH_475,1,O_466,2023-05-01 05:56,363.5796780857214, ,2023-05-01 12:00,Null,2
417,20230501B468380_001,VEH_475,2,D_108,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
418,Null,VEH_48,1,O_352,2023-05-01 10:25,94.62076559891284, ,2023-05-01 12:00,Null,2
419,20230501B468103_001,VEH_48,2,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
420,Null,VEH_801,1,O_466,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
421,20230501B468372_001,VEH_801,2,D_108,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
422,Null,VEH_674,1,O_352,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
423,20230501B468268_001,VEH_674,2,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
424,Null,VEH_312,1,O_34,2023-05-01 02:34,565.3285152311146, ,2023-05-01 12:00,Null,2
425,20230501B467737_001,VEH_312,2,D_108,2023-05-01 13:53,0,60,2023-05-01 14:53,Yes,
426,Null,VEH_126,1,O_34,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
427,20230501B467736_001,VEH_126,2,D_108,2023-05-01 13:53,0,60,2023-05-01 14:53,Yes,
428,Null,VEH_549,1,O_323,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
429,20230501B467904_001,VEH_549,2,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
430,Null,VEH_673,1,O_352,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
431,20230501B468266_001,VEH_673,2,D_108,2023-05-01 14:40,0,60,2023-05-01 15:40,Yes,
432,Null,VEH_699,1,O_553,2023-05-01 06:17,342.3984511924229, ,2023-05-01 12:00,Null,2
433,20230501B468060_001,VEH_699,2,D_108,2023-05-01 14:27,0,60,2023-05-01 15:27,Yes,
434,Null,VEH_351,1,O_580,2023-05-01 04:39,440.0869822924932, ,2023-05-01 12:00,Null,2
435,20230501B468154_001,VEH_351,2,D_108,2023-05-01 13:09,0,60,2023-05-01 14:09,Yes,
436,Null,VEH_800,1,O_466,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
437,20230501B468373_001,VEH_800,2,D_108,2023-05-01 15:37,0,60,2023-05-01 16:37,Yes,
438,Null,VEH_623,1,O_711,2023-05-01 05:57,362.1607395913604, ,2023-05-01 12:00,Null,2
439,20230501B468069_001,VEH_623,2,D_108,2023-05-01 13:12,0,60,2023-05-01 14:12,Yes,
440,Null,VEH_197,1,O_70,2023-05-01 04:26,453.9355168336243, ,2023-05-01 12:00,Null,2
441,20230501B468035_001,VEH_197,2,D_108,2023-05-01 15:01,0,60,2023-05-01 16:01,Yes,
442,Null,VEH_176,1,O_123,2023-05-01 05:23,396.1879545639743, ,2023-05-01 12:00,Null,2
443,20230501B468278_001,VEH_176,2,D_108,2023-05-01 15:03,0,60,2023-05-01 16:03,Yes,
444,Null,VEH_462,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
445,20230501B468039_001,VEH_462,2,D_108,2023-05-01 13:31,0,60,2023-05-01 14:31,Yes,
446,Null,VEH_1019,1,O_11,2023-05-01 09:31,148.31723616743352, ,2023-05-01 12:00,Null,2
447,20230501B468368_001,VEH_1019,2,D_119,2023-05-01 12:57,0,60,2023-05-01 13:57,Yes,
448,Null,VEH_926,1,O_11,2023-05-01 09:43,136.8626712441552, ,2023-05-01 12:00,Null,2
449,20230501B467187_001,VEH_926,2,D_119,2023-05-01 12:57,0,60,2023-05-01 13:57,Yes,
450,Null,VEH_695,1,O_376,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
451,MF2305026196637,VEH_695,2,D_1282,2023-05-01 13:40,0,60,2023-05-01 14:40,Yes,
452,Null,VEH_147,1,O_45,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
453,MF2305306378251,VEH_147,2,D_1282,2023-05-01 14:19,0,60,2023-05-01 15:19,Yes,
454,Null,VEH_1125,1,O_770,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
455,MF2305306378243,VEH_1125,2,D_1282,2023-05-01 14:06,0,60,2023-05-01 15:06,Yes,
456,Null,VEH_550,1,O_323,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
457,MF2305026196629,VEH_550,2,D_1282,2023-05-01 14:00,0,60,2023-05-01 15:00,Yes,
458,Null,VEH_168,1,O_50,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
459,MF2305116280546,VEH_168,2,D_1842,2023-05-01 12:45,0,60,2023-05-01 13:45,Yes,
460,Null,VEH_169,1,O_50,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
461,MF2305116280564,VEH_169,2,D_1842,2023-05-01 12:45,0,60,2023-05-01 13:45,Yes,
462,Null,VEH_1012,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
463,M18385652,VEH_1012,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
464,Null,VEH_321,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
465,M18385421,VEH_321,2,D_273,2023-05-01 13:35,0,60,2023-05-01 14:35,Yes,
466,Null,VEH_1013,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
467,M18386799,VEH_1013,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
468,Null,VEH_1014,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
469,M18385648,VEH_1014,2,D_273,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
470,Null,VEH_320,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
471,M18385510,VEH_320,2,D_273,2023-05-01 13:35,0,60,2023-05-01 14:35,Yes,
472,Null,VEH_319,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
473,M18385450,VEH_319,2,D_284,2023-05-01 13:16,0,60,2023-05-01 14:16,Yes,
474,Null,VEH_42,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
475,M18385289,VEH_42,2,D_284,2023-05-01 13:42,0,60,2023-05-01 14:42,Yes,
476,Null,VEH_1021,1,O_11,2023-05-01 11:01,58.592954596231266, ,2023-05-01 12:00,Null,2
477,M18385398,VEH_1021,2,D_286,2023-05-01 13:54,0,60,2023-05-01 14:54,Yes,
478,Null,VEH_1015,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
479,M18385675,VEH_1015,2,D_286,2023-05-01 14:39,0,60,2023-05-01 15:39,Yes,
480,Null,VEH_98,1,O_11,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
481,M18385401,VEH_98,2,D_295,2023-05-01 13:57,0,60,2023-05-01 14:57,Yes,
482,Null,VEH_318,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
483,M18385436,VEH_318,2,D_313,2023-05-01 14:41,0,60,2023-05-01 15:41,Yes,
484,Null,VEH_44,1,O_349,2023-05-01 10:51,68.30118181836667, ,2023-05-01 12:00,Null,2
485,M18385561,VEH_44,2,D_313,2023-05-01 14:51,0,60,2023-05-01 15:51,Yes,
486,Null,VEH_317,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
487,M18385441,VEH_317,2,D_316,2023-05-01 14:16,0,60,2023-05-01 15:16,Yes,
488,Null,VEH_51,1,O_9,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
489,M18385492,VEH_51,2,D_316,2023-05-01 13:21,0,60,2023-05-01 14:21,Yes,
490,Null,VEH_309,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
491,M18385454,VEH_309,2,D_327,2023-05-01 14:54,0,60,2023-05-01 15:54,Yes,
492,Null,VEH_647,1,O_349,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
493,M18385559,VEH_647,2,D_337,2023-05-01 14:22,0,60,2023-05-01 15:22,Yes,
494,Null,VEH_310,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
495,M18385473,VEH_310,2,D_337,2023-05-01 14:05,0,60,2023-05-01 15:05,Yes,
496,Null,VEH_311,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
497,M18386789,VEH_311,2,D_362,2023-05-01 14:50,0,60,2023-05-01 15:50,Yes,
498,Null,VEH_308,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
499,M18386984,VEH_308,2,D_362,2023-05-01 14:50,0,60,2023-05-01 15:50,Yes,
500,Null,VEH_200,1,O_62,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
501,M18386902,VEH_200,2,D_362,2023-05-01 12:45,0,60,2023-05-01 13:45,Yes,
502,Null,VEH_612,1,O_326,2023-05-01 10:11,108.77212087224973, ,2023-05-01 12:00,Null,2
503,20230501B467914_001,VEH_612,2,D_37,2023-05-01 12:33,0,60,2023-05-01 13:33,Yes,
504,Null,VEH_172,1,O_326,2023-05-01 10:40,79.44991322152885, ,2023-05-01 12:00,Null,2
505,20230501B468176_001,VEH_172,2,D_37,2023-05-01 12:33,0,60,2023-05-01 13:33,Yes,
506,Null,VEH_619,1,O_326,2023-05-01 11:27,32.4506243528308, ,2023-05-01 12:00,Null,2
507,20230501B468350_001,VEH_619,2,D_37,2023-05-01 12:33,0,60,2023-05-01 13:33,Yes,
508,Null,VEH_474,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
509,20230501B467769_001,VEH_474,2,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
510,Null,VEH_307,1,O_144,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
511,20230501B468100_001,VEH_307,2,D_37,2023-05-01 14:03,0,60,2023-05-01 15:03,Yes,
512,Null,VEH_924,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
513,20230501B468301_001,VEH_924,2,D_37,2023-05-01 12:40,0,60,2023-05-01 13:40,Yes,
514,Null,VEH_476,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
515,20230501B467720_001,VEH_476,2,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
516,Null,VEH_469,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
517,20230501B468037_001,VEH_469,2,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
518,Null,VEH_456,1,O_243,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
519,20230501B468099_001,VEH_456,2,D_37,2023-05-01 13:10,0,60,2023-05-01 14:10,Yes,
520,Null,VEH_100,1,O_11,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
521,20230501B468204_001,VEH_100,2,D_37,2023-05-01 12:00,0,60,2023-05-01 13:00,Yes,
522,Null,VEH_923,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
523,20230501B467921_001,VEH_923,2,D_37,2023-05-01 12:40,0,60,2023-05-01 13:40,Yes,
524,Null,VEH_316,1,O_326,2023-05-01 11:50,9.480208791460086, ,2023-05-01 12:00,Null,2
525,N_20230501858789,VEH_316,2,D_37,2023-05-01 12:33,0,60,2023-05-01 13:33,Yes,
526,Null,VEH_1016,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
527,M18386783,VEH_1016,2,D_425,2023-05-01 12:23,0,60,2023-05-01 13:23,Yes,
528,Null,VEH_1017,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,2
529,M18386797,VEH_1017,2,D_425,2023-05-01 12:23,0,60,2023-05-01 13:23,Yes,
530,Null,VEH_50,1,O_9,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
531,M18385278,VEH_50,2,D_282,2023-05-01 13:18,0,60,2023-05-01 14:18,Yes,
532,Null,VEH_49,1,O_9,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
533,M18385283,VEH_49,2,D_283,2023-05-01 13:15,0,60,2023-05-01 14:15,Yes,
534,Null,VEH_35,1,O_9,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
535,M18385290,VEH_35,2,D_285,2023-05-01 12:21,0,60,2023-05-01 13:21,Yes,
536,Null,VEH_36,1,O_9,2023-05-01 12:00, , ,2023-05-01 12:00,Null,3
